A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,S_INTLANGUAGE: Language in which interview was conducted,Q260: Sex,Q262: Age,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q279: Employment status,Q287: Social class (subjective),Q289: Religious denominations - major groups,Counts
2023,India,IN-TG Telangana,Urban,Hindi,Female,61,55-64,Other,Married,Lower,Unemployed,Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Female,73,65 and more years,Telugu,Widowed,Lower,Unemployed,Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Female,80,65 and more years,Telugu,Widowed,Lower,Unemployed,Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,16,16-24,Telugu,Single,Middle,Student,Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,17,16-24,Hindi,Single,Middle,Student,Lower middle class,Muslim,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,17,16-24,Telugu,Single,Middle,Don't know,Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,17,16-24,Telugu,Single,Middle,Student,Lower middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,17,16-24,Telugu,Single,Middle,Student,Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,19,16-24,Telugu,Single,Higher,Student,Lower middle class,Muslim,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,20,16-24,Telugu,Married,Middle,Full time (30 hours a week or more),Working class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,24,16-24,Marathi,Single,Middle,Full time (30 hours a week or more),Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,24,16-24,Telugu,Single,Higher,Full time (30 hours a week or more),Lower middle class,Catholic (Roman/Greek/etc),1
2023,India,IN-TG Telangana,Urban,Hindi,Male,24,16-24,Telugu,Single,Higher,Student,Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,28,25-34,Telugu,Single,Higher,Full time (30 hours a week or more),Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,29,25-34,Telugu,Single,Higher,Full time (30 hours a week or more),Lower middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,33,25-34,Telugu,Single,Middle,Full time (30 hours a week or more),Working class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,34,25-34,Telugu,Married,Middle,Unemployed,Working class,Catholic (Roman/Greek/etc),1
2023,India,IN-TG Telangana,Urban,Hindi,Male,36,35-44,Telugu,Married,Higher,Full time (30 hours a week or more),Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,37,35-44,Other,Married,Middle,Self employed,Upper middle class,Muslim,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,40,35-44,Telugu,Married,Higher,Full time (30 hours a week or more),Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,44,35-44,Telugu,Married,Higher,Full time (30 hours a week or more),Don't know,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,47,45-54,Telugu,Married,Middle,Self employed,Lower middle class,Hindu,2
2023,India,IN-TG Telangana,Urban,Hindi,Male,49,45-54,Telugu,Married,Higher,Full time (30 hours a week or more),Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,51,45-54,Telugu,Married,Higher,Full time (30 hours a week or more),Upper middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,59,55-64,Telugu,Married,Higher,Full time (30 hours a week or more),Upper class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,61,55-64,Telugu,Married,Lower,Retired/pensioned,Lower middle class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,61,55-64,Telugu,Married,Lower,Retired/pensioned,Working class,Hindu,1
2023,India,IN-TG Telangana,Urban,Hindi,Male,74,65 and more years,Telugu,Married,Middle,Unemployed,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,16,16-24,Hindi,Single,Lower,Homemaker not otherwise employed,Don't know,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,16,16-24,Hindi,Single,Lower,Student,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,16,16-24,Hindi,Single,Lower,Unemployed,Lower class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,16,16-24,Hindi,Single,Middle,Student,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,16,16-24,Hindi,Single,Middle,Student,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,17,16-24,Hindi,Single,Lower,Don't know,Lower class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,17,16-24,Hindi,Single,Lower,Homemaker not otherwise employed,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,17,16-24,Hindi,Single,Lower,Student,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,17,16-24,Hindi,Single,Middle,Student,Lower middle class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,17,16-24,Hindi,Single,Middle,Student,Upper middle class,Hindu,2
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,17,16-24,Hindi,Single,Middle,Student,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,19,16-24,Hindi,Single,Lower,Student,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,19,16-24,Hindi,Single,Middle,Student,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,21,16-24,Hindi,Single,Higher,Student,Lower middle class,Buddhist,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,23,16-24,Hindi,Married,Middle,Homemaker not otherwise employed,Don't know,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,24,16-24,Hindi,Married,Higher,Homemaker not otherwise employed,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,24,16-24,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,24,16-24,Hindi,Single,Middle,Full time (30 hours a week or more),Don't know,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,25,25-34,Hindi,Married,Higher,Unemployed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,25,25-34,Hindi,Married,Lower,Homemaker not otherwise employed,Upper middle class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,25,25-34,Hindi,Married,Middle,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,25,25-34,Hindi,Married,Middle,Homemaker not otherwise employed,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,25,25-34,Hindi,Single,Higher,Unemployed,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,26,25-34,Hindi,Married,Middle,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,28,25-34,Hindi,Married,Lower,Retired/pensioned,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,28,25-34,Hindi,Married,Middle,Retired/pensioned,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,30,25-34,Hindi,Married,Lower,Part time (less than 30 hours a week),Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,31,25-34,Hindi,Living together as married,Middle,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,34,25-34,Hindi,Married,Lower,Unemployed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,35,35-44,Hindi,Married,Lower,Full time (30 hours a week or more),Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,35,35-44,Hindi,Married,Lower,Self employed,Lower class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,36,35-44,Hindi,Living together as married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,36,35-44,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,37,35-44,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,38,35-44,Hindi,Married,Middle,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,39,35-44,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,39,35-44,Hindi,Married,Middle,Don't know,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,40,35-44,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,2
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,40,35-44,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,40,35-44,Hindi,Married,Middle,Unemployed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,41,35-44,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,42,35-44,Hindi,Married,Lower,Self employed,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,45,45-54,Hindi,Married,Lower,Homemaker not otherwise employed,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,45,45-54,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,45,45-54,Hindi,Married,Middle,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,45,45-54,Hindi,Widowed,Lower,Homemaker not otherwise employed,Lower class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,46,45-54,Hindi,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,48,45-54,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,48,45-54,Hindi,Single,Lower,Student,Don't know,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,49,45-54,Hindi,Living together as married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,49,45-54,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,50,45-54,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,52,45-54,Hindi,Married,Lower,Self employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,54,45-54,Hindi,Married,Lower,Homemaker not otherwise employed,Don't know,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,56,55-64,Hindi,Widowed,Lower,Homemaker not otherwise employed,Lower class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,57,55-64,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,58,55-64,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,58,55-64,Hindi,Married,Lower,Unemployed,Lower class,Hindu,2
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,59,55-64,Hindi,Widowed,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,60,55-64,Hindi,Married,Lower,Don't know,Lower class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,61,55-64,Hindi,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,62,55-64,Hindi,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,63,55-64,Hindi,Widowed,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,66,65 and more years,Hindi,Married,Lower,Homemaker not otherwise employed,Lower class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,68,65 and more years,Hindi,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Female,74,65 and more years,Hindi,Widowed,Lower,Retired/pensioned,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Higher,Student,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Lower,Student,Don't know,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Lower,Student,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Lower,Student,Working class,Buddhist,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Lower,Student,Working class,Hindu,2
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Lower,Unemployed,Working class,Hindu,2
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Middle,Don't know,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Middle,Homemaker not otherwise employed,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Middle,Part time (less than 30 hours a week),Lower middle class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Middle,Part time (less than 30 hours a week),Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Middle,Student,Lower class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Middle,Student,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,16,16-24,Hindi,Single,Middle,Student,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Higher,Full time (30 hours a week or more),Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Lower,Self employed,Lower middle class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Lower,Self employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Lower,Self employed,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Lower,Student,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Lower,Unemployed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Middle,Self employed,Lower class,Muslim,2
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Middle,Student,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Middle,Student,Upper middle class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Middle,Student,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Middle,Student,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,17,16-24,Hindi,Single,Middle,Unemployed,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,18,16-24,Hindi,Single,Higher,Student,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,18,16-24,Hindi,Single,Lower,Student,Lower class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,18,16-24,Hindi,Single,Middle,Student,Don't know,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,18,16-24,Hindi,Single,Middle,Student,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,18,16-24,Hindi,Single,Middle,Student,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,18,16-24,Hindi,Single,Middle,Student,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,19,16-24,Hindi,Single,Higher,Other,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,20,16-24,Hindi,Single,Higher,Student,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,20,16-24,Hindi,Single,Higher,Student,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,20,16-24,Hindi,Single,Middle,Student,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,21,16-24,Hindi,Single,Higher,Student,Lower class,Buddhist,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,21,16-24,Hindi,Single,Middle,Self employed,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,21,16-24,Hindi,Single,Middle,Unemployed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,22,16-24,Hindi,Married,Middle,Part time (less than 30 hours a week),Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,22,16-24,Hindi,Single,Higher,Self employed,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,22,16-24,Hindi,Single,Higher,Student,Lower middle class,Hindu,2
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,23,16-24,Hindi,Married,Middle,Unemployed,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,23,16-24,Hindi,Single,Higher,Unemployed,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,23,16-24,Hindi,Single,Middle,Self employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,24,16-24,Hindi,Single,Lower,Unemployed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,25,25-34,Hindi,Married,Middle,Self employed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,25,25-34,Hindi,Married,Middle,Unemployed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,25,25-34,Hindi,Single,Lower,Homemaker not otherwise employed,Working class,Buddhist,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,25,25-34,Hindi,Single,Middle,Unemployed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,27,25-34,Hindi,Married,Lower,Self employed,Lower middle class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,27,25-34,Hindi,Married,Lower,Self employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,27,25-34,Hindi,Married,Middle,Self employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,28,25-34,Hindi,Married,Lower,Self employed,Lower middle class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,28,25-34,Hindi,Married,Middle,Self employed,Lower middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,28,25-34,Hindi,Married,Middle,Self employed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,28,25-34,Hindi,Married,Middle,Unemployed,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,28,25-34,Hindi,Single,Higher,Homemaker not otherwise employed,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,28,25-34,Hindi,Single,Middle,Unemployed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,29,25-34,Hindi,Single,Higher,Unemployed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,30,25-34,Hindi,Married,Higher,Full time (30 hours a week or more),Don't know,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,30,25-34,Hindi,Married,Higher,Self employed,Upper middle class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,30,25-34,Hindi,Married,Middle,Self employed,Lower middle class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,30,25-34,Hindi,Married,Middle,Self employed,Working class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,30,25-34,Hindi,Married,Middle,Unemployed,Upper middle class,Muslim,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,30,25-34,Hindi,Married,Middle,Unemployed,Working class,Hindu,1
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,32,25-34,Hindi,Married,Higher,Self employed,Lower middle class,Hindu,2
2023,India,IN-UP Uttar Pradesh,Rural,Hindi,Male,32,25-34,Hindi,Single,Lower,Unemployed,Lower class,Hindu,1
